"player_id","entity_name","team_name","start_year","end_year","runner_runs_tot","runner_runs_XB","runner_runs_SBX","N_runner_moved","runner_runs_XB_swipe","runner_runs_XB_snipe","runner_runs_XB_freeze","N_runner_moved_XB","runner_runs_SB2","runner_runs_SB3","simple_stolen_on_running_act_SB2","simple_stolen_on_running_act_SB3","N_runner_moved_SBX"
808982,"Lee, Jung Hoo","SF",2026,2026,0.6043076534870504,-0.31200542370493894,0.9163130771919894,46,2.4206179552076077,-1.5543256858031969,-1.1782976931093494,41,0.9085504562930172,0.007762620898972246,2.22669153068508,-0.623296210149937,5
671218,"Ramos, Heliot","SF",2026,2026,0.5977349593318642,0.6084020579734875,-0.01066709864162333,26,1.3580054087371616,0,-0.7496033507636742,25,-0.15548350021202934,0.14481640157040607,-2.092741530788594,0.4900163850836765,1
679845,"Loftin, Nick","KC",2026,2026,0.5531040875501309,0.35736384110114516,0.19574024644898566,35,1.9118779080745123,-0.780310817403035,-0.7742032495703322,33,0.2966752488351901,-0.10093500238620444,0.550085039570978,-0.7349452687206257,2
682657,"Martínez, Angel","CLE",2026,2026,0.5406632235381519,0.4832917563919311,0.05737146714622079,31,1.4710256180024843,-0.7612032707329744,-0.22653059087757862,20,-0.31825566146864104,0.37562712861486186,1.2163548248491842,1.6512110185481812,11
607043,"Nimmo, Brandon","TEX",2026,2026,0.5365835959899203,0.8777437116845944,-0.34116011569467414,35,2.0668703727030557,0,-1.1891266610184617,31,-0.17371765955513027,-0.16744245613954387,-2.276087397873906,-0.9834086410497517,4
695734,"Lile, Daylen","WSH",2026,2026,0.5304909590636702,1.740840353504369,-1.210349394440699,51,3.0986729061862124,0,-1.3578325526818429,40,-0.6279793897775408,-0.5823700046631579,-0.6265281959136194,-1.8804703130506175,11
693307,"Dingler, Dillon","DET",2026,2026,0.5026978929898924,0.7608930097750127,-0.25819511678512036,40,2.639380379670114,-0.9386267645542643,-0.9398606053408365,40,-0.23967524832963194,-0.01851986845548846,-3.823627201778519,-0.39853531869615005,0
677588,"Tena, José","WSH",2026,2026,0.498164576861838,1.2722465447959146,-0.7740819679340766,26,1.7873555090739082,0,-0.5151089642779939,20,-0.7410780956708413,-0.03300387226323543,-1.2207373704502924,-0.32578583084115587,6
672580,"Garcia, Maikel","KC",2026,2026,0.48882939260676883,1.5131254291060192,-1.0242960364992504,43,1.9784795659838652,0,-0.4653541368778462,34,-1.3672837631480141,0.34298772664876337,-3.9506910032543603,1.3757102414659637,9
686797,"Lee, Brooks","MIN",2026,2026,0.4712111055274803,0.49967602248421655,-0.02846491695673624,33,1.2495849061009128,0,-0.7499088836166964,25,0.0380134360947828,-0.06647835305151892,0.44137930473184234,-0.6165870887888732,8
